"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","CNPNCU","2022 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2022","2022",52719,,
"BEL","Belgium","CNPNCU","2022 constant prices and NCU","2020","2020","EUR","Euro","0","Units","2022","2022",51096,,
"BEL","Belgium","CNPNCU","2022 constant prices and NCU","2021","2021","EUR","Euro","0","Units","2022","2022",52575,,
"BEL","Belgium","CNPNCU","2022 constant prices and NCU","2022","2022","EUR","Euro","0","Units","2022","2022",52035.0680129385,,
"CAN","Canada","CNPNCU","2022 constant prices and NCU","2000","2000","CAD","Canadian Dollar","0","Units","2022","2022",62530.1726860435,,
"CAN","Canada","CNPNCU","2022 constant prices and NCU","2001","2001","CAD","Canadian Dollar","0","Units","2022","2022",62273.2663520965,,
"CAN","Canada","CNPNCU","2022 constant prices and NCU","2002","2002","CAD","Canadian Dollar","0","Units","2022","2022",61771.1247954163,,
"CAN","Canada","CNPNCU","2022 constant prices and NCU","2003","2003","CAD","Canadian Dollar","0","Units","2022","2022",61790.1954463657,,
"CAN","Canada","CNPNCU","2022 constant prices and NCU","2004","2004","CAD","Canadian Dollar","0","Units","2022","2022",63125.2558335994,,
"CAN","Canada","CNPNCU","2022 constant prices and NCU","2005","2005","CAD","Canadian Dollar","0","Units","2022","2022",64949,,
"CAN","Canada","CNPNCU","2022 constant prices and NCU","2006","2006","CAD","Canadian Dollar","0","Units","2022","2022",66927,,
"CAN","Canada","CNPNCU","2022 constant prices and NCU","2007","2007","CAD","Canadian Dollar","0","Units","2022","2022",68714,,
"CAN","Canada","CNPNCU","2022 constant prices and NCU","2008","2008","CAD","Canadian Dollar","0","Units","2022","2022",69920,,
"CAN","Canada","CNPNCU","2022 constant prices and NCU","2009","2009","CAD","Canadian Dollar","0","Units","2022","2022",70375,,
"CAN","Canada","CNPNCU","2022 constant prices and NCU","2010","2010","CAD","Canadian Dollar","0","Units","2022","2022",70500,,
"CAN","Canada","CNPNCU","2022 constant prices and NCU","2011","2011","CAD","Canadian Dollar","0","Units","2022","2022",71349,,
"CAN","Canada","CNPNCU","2022 constant prices and NCU","2012","2012","CAD","Canadian Dollar","0","Units","2022","2022",72194,,
"CAN","Canada","CNPNCU","2022 constant prices and NCU","2013","2013","CAD","Canadian Dollar","0","Units","2022","2022",72958,,
"CAN","Canada","CNPNCU","2022 constant prices and NCU","2014","2014","CAD","Canadian Dollar","0","Units","2022","2022",73912,,
"CAN","Canada","CNPNCU","2022 constant prices and NCU","2015","2015","CAD","Canadian Dollar","0","Units","2022","2022",74456,,
"CAN","Canada","CNPNCU","2022 constant prices and NCU","2016","2016","CAD","Canadian Dollar","0","Units","2022","2022",73044,,
"CAN","Canada","CNPNCU","2022 constant prices and NCU","2017","2017","CAD","Canadian Dollar","0","Units","2022","2022",74083,,
"CAN","Canada","CNPNCU","2022 constant prices and NCU","2018","2018","CAD","Canadian Dollar","0","Units","2022","2022",75374,,
"CAN","Canada","CNPNCU","2022 constant prices and NCU","2019","2019","CAD","Canadian Dollar","0","Units","2022","2022",75759,,
"CAN","Canada","CNPNCU","2022 constant prices and NCU","2020","2020","CAD","Canadian Dollar","0","Units","2022","2022",79509,,
"CAN","Canada","CNPNCU","2022 constant prices and NCU","2021","2021","CAD","Canadian Dollar","0","Units","2022","2022",80059,,
"CAN","Canada","CNPNCU","2022 constant prices and NCU","2022","2022","CAD","Canadian Dollar","0","Units","2022","2022",79362.1897035278,,
"CZE","Czechia","CNPNCU","2022 constant prices and NCU","2000","2000","CZK","Czech Koruna","0","Units","2022","2022",297462.508548777,,
"CZE","Czechia","CNPNCU","2022 constant prices and NCU","2001","2001","CZK","Czech Koruna","0","Units","2022","2022",312803.98812596,,
"CZE","Czechia","CNPNCU","2022 constant prices and NCU","2002","2002","CZK","Czech Koruna","0","Units","2022","2022",331727.531276163,,
"CZE","Czechia","CNPNCU","2022 constant prices and NCU","2003","2003","CZK","Czech Koruna","0","Units","2022","2022",357021.15547633,,
"CZE","Czechia","CNPNCU","2022 constant prices and NCU","2004","2004","CZK","Czech Koruna","0","Units","2022","2022",373102.745093217,,
"CZE","Czechia","CNPNCU","2022 constant prices and NCU","2005","2005","CZK","Czech Koruna","0","Units","2022","2022",384070,,
"CZE","Czechia","CNPNCU","2022 constant prices and NCU","2006","2006","CZK","Czech Koruna","0","Units","2022","2022",399460,,
"CZE","Czechia","CNPNCU","2022 constant prices and NCU","2007","2007","CZK","Czech Koruna","0","Units","2022","2022",411382,,
"CZE","Czechia","CNPNCU","2022 constant prices and NCU","2008","2008","CZK","Czech Koruna","0","Units","2022","2022",413586,,
"CZE","Czechia","CNPNCU","2022 constant prices and NCU","2009","2009","CZK","Czech Koruna","0","Units","2022","2022",411922,,
"CZE","Czechia","CNPNCU","2022 constant prices and NCU","2010","2010","CZK","Czech Koruna","0","Units","2022","2022",424590,,
"CZE","Czechia","CNPNCU","2022 constant prices and NCU","2011","2011","CZK","Czech Koruna","0","Units","2022","2022",428052,,
"CZE","Czechia","CNPNCU","2022 constant prices and NCU","2012","2012","CZK","Czech Koruna","0","Units","2022","2022",428835,,
"CZE","Czechia","CNPNCU","2022 constant prices and NCU","2013","2013","CZK","Czech Koruna","0","Units","2022","2022",426162,,
"CZE","Czechia","CNPNCU","2022 constant prices and NCU","2014","2014","CZK","Czech Koruna","0","Units","2022","2022",435149,,
"CZE","Czechia","CNPNCU","2022 constant prices and NCU","2015","2015","CZK","Czech Koruna","0","Units","2022","2022",447946,,
"CZE","Czechia","CNPNCU","2022 constant prices and NCU","2016","2016","CZK","Czech Koruna","0","Units","2022","2022",463767,,
"CZE","Czechia","CNPNCU","2022 constant prices and NCU","2017","2017","CZK","Czech Koruna","0","Units","2022","2022",487468,,
"CZE","Czechia","CNPNCU","2022 constant prices and NCU","2018","2018","CZK","Czech Koruna","0","Units","2022","2022",513286,,
"CZE","Czechia","CNPNCU","2022 constant prices and NCU","2019","2019","CZK","Czech Koruna","0","Units","2022","2022",534606,,
"CZE","Czechia","CNPNCU","2022 constant prices and NCU","2020","2020","CZK","Czech Koruna","0","Units","2022","2022",526910,,
"CZE","Czechia","CNPNCU","2022 constant prices and NCU","2021","2021","CZK","Czech Koruna","0","Units","2022","2022",537550,,
"CZE","Czechia","CNPNCU","2022 constant prices and NCU","2022","2022","CZK","Czech Koruna","0","Units","2022","2022",496137.156392042,,
"DNK","Denmark","CNPNCU","2022 constant prices and NCU","2000","2000","DKK","Danish Krone","0","Units","2022","2022",388527.786912901,,
"DNK","Denmark","CNPNCU","2022 constant prices and NCU","2001","2001","DKK","Danish Krone","0","Units","2022","2022",390841.614600352,,
"DNK","Denmark","CNPNCU","2022 constant prices and NCU","2002","2002","DKK","Danish Krone","0","Units","2022","2022",399742.067753145,,
"DNK","Denmark","CNPNCU","2022 constant prices and NCU","2003","2003","DKK","Danish Krone","0","Units","2022","2022",409608.008283074,,
"DNK","Denmark","CNPNCU","2022 constant prices and NCU","2004","2004","DKK","Danish Krone","0","Units","2022","2022",418724.311884699,,
"DNK","Denmark","CNPNCU","2022 constant prices and NCU","2005","2005","DKK","Danish Krone","0","Units","2022","2022",425958,,
"DNK","Denmark","CNPNCU","2022 constant prices and NCU","2006","2006","DKK","Danish Krone","0","Units","2022","2022",433134,,
"DNK","Denmark","CNPNCU","2022 constant prices and NCU","2007","2007","DKK","Danish Krone","0","Units","2022","2022",437963,,
"DNK","Denmark","CNPNCU","2022 constant prices and NCU","2008","2008","DKK","Danish Krone","0","Units","2022","2022",443760,,
"DNK","Denmark","CNPNCU","2022 constant prices and NCU","2009","2009","DKK","Danish Krone","0","Units","2022","2022",454511,,
"DNK","Denmark","CNPNCU","2022 constant prices and NCU","2010","2010","DKK","Danish Krone","0","Units","2022","2022",459617,,
"DNK","Denmark","CNPNCU","2022 constant prices and NCU","2011","2011","DKK","Danish Krone","0","Units","2022","2022",457196,,
"DNK","Denmark","CNPNCU","2022 constant prices and NCU","2012","2012","DKK","Danish Krone","0","Units","2022","2022",456514,,
"DNK","Denmark","CNPNCU","2022 constant prices and NCU","2013","2013","DKK","Danish Krone","0","Units","2022","2022",459702,,
"DNK","Denmark","CNPNCU","2022 constant prices and NCU","2014","2014","DKK","Danish Krone","0","Units","2022","2022",468475,,
"DNK","Denmark","CNPNCU","2022 constant prices and NCU","2015","2015","DKK","Danish Krone","0","Units","2022","2022",476730,,
"DNK","Denmark","CNPNCU","2022 constant prices and NCU","2016","2016","DKK","Danish Krone","0","Units","2022","2022",477226,,
"DNK","Denmark","CNPNCU","2022 constant prices and NCU","2017","2017","DKK","Danish Krone","0","Units","2022","2022",480115,,
"DNK","Denmark","CNPNCU","2022 constant prices and NCU","2018","2018","DKK","Danish Krone","0","Units","2022","2022",483732,,
"DNK","Denmark","CNPNCU","2022 constant prices and NCU","2019","2019","DKK","Danish Krone","0","Units","2022","2022",487141,,
"DNK","Denmark","CNPNCU","2022 constant prices and NCU","2020","2020","DKK","Danish Krone","0","Units","2022","2022",494471,,
"DNK","Denmark","CNPNCU","2022 constant prices and NCU","2021","2021","DKK","Danish Krone","0","Units","2022","2022",496710,,
"DNK","Denmark","CNPNCU","2022 constant prices and NCU","2022","2022","DKK","Danish Krone","0","Units","2022","2022",478960.446853077,,
"FIN","Finland","CNPNCU","2022 constant prices and NCU","2000","2000","EUR","Euro","0","Units","2022","2022",38781.6453825753,,
"FIN","Finland","CNPNCU","2022 constant prices and NCU","2001","2001","EUR","Euro","0","Units","2022","2022",38985.6415124217,,
"FIN","Finland","CNPNCU","2022 constant prices and NCU","2002","2002","EUR","Euro","0","Units","2022","2022",39195.0846632984,,
"FIN","Finland","CNPNCU","2022 constant prices and NCU","2003","2003","EUR","Euro","0","Units","2022","2022",39939.9823234392,,
"FIN","Finland","CNPNCU","2022 constant prices and NCU","2004","2004","EUR","Euro","0","Units","2022","2022",41244.246155485,,
"FIN","Finland","CNPNCU","2022 constant prices and NCU","2005","2005","EUR","Euro","0","Units","2022","2022",42127,,
"FIN","Finland","CNPNCU","2022 constant prices and NCU","2006","2006","EUR","Euro","0","Units","2022","2022",42999,,
"FIN","Finland","CNPNCU","2022 constant prices and NCU","2007","2007","EUR","Euro","0","Units","2022","2022",43573,,
"FIN","Finland","CNPNCU","2022 constant prices and NCU","2008","2008","EUR","Euro","0","Units","2022","2022",43946,,
"FIN","Finland","CNPNCU","2022 constant prices and NCU","2009","2009","EUR","Euro","0","Units","2022","2022",44325,,
"FIN","Finland","CNPNCU","2022 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2022","2022",44938,,
"FIN","Finland","CNPNCU","2022 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2022","2022",44951,,
"FIN","Finland","CNPNCU","2022 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2022","2022",44987,,
"FIN","Finland","CNPNCU","2022 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2022","2022",44537,,
"FIN","Finland","CNPNCU","2022 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2022","2022",44522,,
"FIN","Finland","CNPNCU","2022 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2022","2022",44871,,
"FIN","Finland","CNPNCU","2022 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2022","2022",45265,,
"FIN","Finland","CNPNCU","2022 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2022","2022",45005,,
"FIN","Finland","CNPNCU","2022 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2022","2022",45337,,
"FIN","Finland","CNPNCU","2022 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2022","2022",45804,,
"FIN","Finland","CNPNCU","2022 constant prices and NCU","2020","2020","EUR","Euro","0","Units","2022","2022",46002,,
"FIN","Finland","CNPNCU","2022 constant prices and NCU","2021","2021","EUR","Euro","0","Units","2022","2022",47527,,
"FIN","Finland","CNPNCU","2022 constant prices and NCU","2022","2022","EUR","Euro","0","Units","2022","2022",46671.6448874915,,
"FRA","France","CNPNCU","2022 constant prices and NCU","2000","2000","EUR","Euro","0","Units","2022","2022",34537.094843516,,
"FRA","France","CNPNCU","2022 constant prices and NCU","2001","2001","EUR","Euro","0","Units","2022","2022",34754.2118670303,,
"FRA","France","CNPNCU","2022 constant prices and NCU","2002","2002","EUR","Euro","0","Units","2022","2022",35692.1628706383,,
"FRA","France","CNPNCU","2022 constant prices and NCU","2003","2003","EUR","Euro","0","Units","2022","2022",35983.4765981472,,
"FRA","France","CNPNCU","2022 constant prices and NCU","2004","2004","EUR","Euro","0","Units","2022","2022",36570.1542448861,,
"FRA","France","CNPNCU","2022 constant prices and NCU","2005","2005","EUR","Euro","0","Units","2022","2022",37011,,
"FRA","France","CNPNCU","2022 constant prices and NCU","2006","2006","EUR","Euro","0","Units","2022","2022",37424,,
"FRA","France","CNPNCU","2022 constant prices and NCU","2007","2007","EUR","Euro","0","Units","2022","2022",37561,,
"FRA","France","CNPNCU","2022 constant prices and NCU","2008","2008","EUR","Euro","0","Units","2022","2022",37489,,
"FRA","France","CNPNCU","2022 constant prices and NCU","2009","2009","EUR","Euro","0","Units","2022","2022",38682,,
"FRA","France","CNPNCU","2022 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2022","2022",39462,,
"FRA","France","CNPNCU","2022 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2022","2022",39392,,
"FRA","France","CNPNCU","2022 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2022","2022",39647,,
"FRA","France","CNPNCU","2022 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2022","2022",39981,,
"FRA","France","CNPNCU","2022 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2022","2022",40256,,
"FRA","France","CNPNCU","2022 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2022","2022",40640,,
"FRA","France","CNPNCU","2022 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2022","2022",41110,,
"FRA","France","CNPNCU","2022 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2022","2022",41680,,
"FRA","France","CNPNCU","2022 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2022","2022",41627,,
"FRA","France","CNPNCU","2022 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2022","2022",42029,,
"FRA","France","CNPNCU","2022 constant prices and NCU","2020","2020","EUR","Euro","0","Units","2022","2022",39956,,
"FRA","France","CNPNCU","2022 constant prices and NCU","2021","2021","EUR","Euro","0","Units","2022","2022",41531,,
"FRA","France","CNPNCU","2022 constant prices and NCU","2022","2022","EUR","Euro","0","Units","2022","2022",41705.6523785286,,
"DEU","Germany","CNPNCU","2022 constant prices and NCU","2000","2000","EUR","Euro","0","Units","2022","2022",39598.6685392586,,
